customerid,PD,EAD,LGD,Expected_Loss
3440,0.0,2886.34,0.9,0.04
3441,0.0,3406.54,0.9,0.03
3442,0.0,4281.36,0.9,0.04
3443,0.0783,2619.63,0.9,184.71
3444,0.0,4953.09,0.9,0.21
3445,0.0,4110.66,0.9,0.05
3446,1e-04,6473.28,0.9,0.8
3447,0.0,3312.31,0.9,0.04
3448,1e-04,3566.09,0.9,0.42
3449,1e-04,3791.27,0.9,0.17
3450,0.9802,5939.58,0.9,5239.65
3451,0.0,6505.11,0.9,0.23
3452,1.0,5939.34,0.9,5345.14
3453,0.0535,3108.2,0.9,149.67
3454,0.0006,3639.41,0.9,2.05
3455,0.0,6075.69,0.9,0.19
3456,0.0,2902.49,0.9,0.04
3457,0.0,5531.96,0.9,0.2
3458,1e-04,418.13,0.9,0.02
3459,0.0,4225.5,0.9,0.04
3460,0.0,3728.42,0.9,0.05
3461,0.0,4682.52,0.9,0.05
3462,0.9905,4791.23,0.9,4271.14
3463,0.0,4702.51,0.9,0.05
3464,0.0,3985.11,0.9,0.03
3465,1e-04,3225.74,0.9,0.22
3466,0.0,1767.98,0.9,0.03
3467,0.0,3726.3,0.9,0.13
3468,0.9999,3857.23,0.9,3471.23
3469,0.0,3612.13,0.9,0.11
3470,1e-04,5490.91,0.9,0.35
3471,0.0,4239.62,0.9,0.04
3472,0.9964,1938.22,0.9,1738.2
3473,1e-04,2503.86,0.9,0.21
3474,0.0,4415.9,0.9,0.06
3475,0.0,3273.83,0.9,0.07
3476,0.0,3342.0,0.9,0.04
3477,0.9999,6380.93,0.9,5742.42
3478,0.0,3283.55,0.9,0.03
3479,0.0,1400.24,0.9,0.02
3480,0.0,1893.13,0.9,0.02
3481,1e-04,3755.96,0.9,0.25
3482,0.0,4282.31,0.9,0.05
3483,0.0,3133.03,0.9,0.02
3484,0.9999,3305.39,0.9,2974.66
3485,0.0,4441.43,0.9,0.06
3486,0.0,4170.27,0.9,0.11
3487,0.9395,5767.23,0.9,4876.63
3488,0.0,3743.42,0.9,0.04
3489,0.0,2646.98,0.9,0.03
3490,1e-04,3164.53,0.9,0.33
3491,1e-04,6284.98,0.9,0.7
3492,0.9999,6472.93,0.9,5825.17
3493,0.0,2703.5,0.9,0.02
3494,0.0,3237.7,0.9,0.13
3495,1.0,3676.14,0.9,3308.37
3496,1e-04,4683.43,0.9,0.35
3497,0.0,5292.29,0.9,0.1
3498,1e-04,3479.68,0.9,0.29
3499,0.0,5185.96,0.9,0.22
3500,0.9999,7241.0,0.9,6516.37
3501,0.0,4078.99,0.9,0.04
3502,0.0042,5990.18,0.9,22.4
3503,0.0,6115.83,0.9,0.21
3504,0.0178,5659.29,0.9,90.55
3505,1e-04,4527.21,0.9,0.25
3506,0.0013,3669.64,0.9,4.21
3507,0.0,3450.95,0.9,0.04
3508,0.0,6811.14,0.9,0.25
3509,0.9999,2227.48,0.9,2004.44
3510,0.0,4100.25,0.9,0.03
3511,0.0,7470.94,0.9,0.17
3512,0.9999,2569.55,0.9,2312.3
3513,0.9989,598.52,0.9,538.09
3514,0.9998,967.46,0.9,870.53
3515,1e-04,5115.43,0.9,0.36
3516,0.0,3508.18,0.9,0.15
3517,0.0,4373.28,0.9,0.05
3518,0.0,4308.48,0.9,0.04
3519,0.0,5458.84,0.9,0.12
3520,0.9999,6600.95,0.9,5940.02
3521,0.0,3213.28,0.9,0.05
3522,0.0,5288.85,0.9,0.15
3523,1e-04,2438.93,0.9,0.15
3524,1e-04,4952.69,0.9,0.53
3525,0.0,3505.02,0.9,0.04
3526,0.0,3816.27,0.9,0.06
3527,0.0,2620.24,0.9,0.02
3528,0.0,5037.92,0.9,0.07
3529,0.0,4074.8,0.9,0.04
3530,0.0,3179.88,0.9,0.06
3531,0.0,1028.96,0.9,0.04
3532,0.0,3937.88,0.9,0.05
3533,0.0,2157.59,0.9,0.03
3534,0.0087,6905.87,0.9,54.19
3535,0.0,3047.29,0.9,0.03
3536,0.0,2921.85,0.9,0.03
3537,1e-04,2271.91,0.9,0.24
3538,0.9998,5428.52,0.9,4884.54
3539,0.0,3356.59,0.9,0.04
3540,1e-04,5117.77,0.9,0.38
3541,0.9999,6199.82,0.9,5579.41
3542,0.0,4325.03,0.9,0.1
3543,0.9999,3440.11,0.9,3095.94
3544,1e-04,3228.51,0.9,0.3
3545,0.0,4563.2,0.9,0.07
3546,0.0003,3735.66,0.9,1.11
3547,0.0,3921.39,0.9,0.04
3548,0.9967,4088.08,0.9,3667.11
3549,0.0002,5603.68,0.9,1.17
3550,0.0,1052.68,0.9,0.02
3551,0.0,5238.07,0.9,0.22
3552,0.0046,3697.48,0.9,15.36
3553,0.9983,4613.9,0.9,4145.52
3554,0.9999,2767.81,0.9,2490.79
3555,0.9998,6709.02,0.9,6036.92
3556,0.0,3770.65,0.9,0.03
3557,0.9999,3031.64,0.9,2728.14
3558,1e-04,2503.15,0.9,0.18
3559,0.0,4066.14,0.9,0.04
3560,1e-04,5114.12,0.9,0.28
3561,0.0,5396.38,0.9,0.14
3562,0.0,6362.76,0.9,0.18
3563,0.0,2314.77,0.9,0.03
3564,1e-04,2689.7,0.9,0.31
3565,0.0002,5360.42,0.9,1.08
3566,0.0,7174.75,0.9,0.17
3567,1.0,6399.71,0.9,5759.48
3568,0.0,4771.71,0.9,0.06
3569,1.0,5161.17,0.9,4644.84
3570,0.9993,3845.52,0.9,3458.46
3571,0.0,7926.3,0.9,0.29
3572,0.0,3785.23,0.9,0.04
3573,0.0,5339.93,0.9,0.08
3574,0.0,7664.0,0.9,0.15
3575,0.0,2039.45,0.9,0.03
3576,0.9999,5185.31,0.9,4666.31
3577,0.0,4380.6,0.9,0.04
3578,0.0,5045.24,0.9,0.08
3579,0.0,4346.11,0.9,0.04
3580,0.9997,5506.39,0.9,4954.5
3581,0.0,2820.15,0.9,0.03
3582,0.9999,5175.72,0.9,4657.64
3583,0.0,2293.51,0.9,0.06
3584,0.0,3183.1,0.9,0.03
3585,0.0,4819.47,0.9,0.09
3586,0.0,7442.9,0.9,0.13
3587,0.0,4226.36,0.9,0.16
3588,0.0,2884.25,0.9,0.05
3589,0.0,2430.99,0.9,0.1
3590,0.9999,6105.57,0.9,5494.64
3591,0.0,3061.94,0.9,0.04
3592,0.0,3870.14,0.9,0.03
3593,0.0,2575.74,0.9,0.04
3594,1e-04,7133.56,0.9,0.42
3595,0.9998,1664.77,0.9,1498.04
3596,0.9998,6721.07,0.9,6047.59
3597,0.0,2823.8,0.9,0.04
3598,0.0,6251.43,0.9,0.14
3599,0.0,3842.7,0.9,0.03
3600,0.0,5106.12,0.9,0.06
3601,1e-04,2804.19,0.9,0.19
3602,0.0,4156.85,0.9,0.04
3603,0.0,3701.06,0.9,0.04
3604,0.9998,7105.88,0.9,6394.1
3605,0.0,3367.09,0.9,0.03
3606,1e-04,4337.63,0.9,0.55
3607,0.0,3888.84,0.9,0.1
3608,0.0,5604.81,0.9,0.11
3609,0.0,4603.4,0.9,0.06
3610,0.9999,4759.03,0.9,4282.55
3611,0.0,1667.17,0.9,0.04
3612,0.0,4988.88,0.9,0.06
3613,0.9999,3482.33,0.9,3133.76
3614,0.9994,3485.46,0.9,3135.12
3615,0.9999,4146.59,0.9,3731.73
3616,0.0,3721.74,0.9,0.04
3617,0.9992,4165.33,0.9,3745.93
3618,0.0,1571.06,0.9,0.06
3619,0.9997,3699.07,0.9,3328.12
3620,0.0,4047.11,0.9,0.03
3621,1e-04,3023.09,0.9,0.15
3622,0.0,2515.57,0.9,0.03
3623,1.0,4298.19,0.9,3868.18
3624,0.0,3803.41,0.9,0.09
3625,0.0031,5052.6,0.9,13.98
3626,0.9999,6410.87,0.9,5768.95
3627,0.0002,3493.2,0.9,0.7
3628,1e-04,3441.32,0.9,0.18
3629,0.0,3073.18,0.9,0.05
3630,0.0003,1633.68,0.9,0.41
3631,0.9999,4180.6,0.9,3762.13
3632,0.9999,3012.12,0.9,2710.67
3633,0.0,2724.05,0.9,0.04
3634,0.0,3642.26,0.9,0.15
3635,0.0006,2872.87,0.9,1.43
3636,0.0,5341.16,0.9,0.19
3637,0.0,5506.4,0.9,0.14
3638,0.0,5201.73,0.9,0.13
3639,1e-04,10750.68,0.9,0.62
3640,0.0,3604.08,0.9,0.1
3641,0.9999,4372.51,0.9,3934.98
3642,1e-04,2533.49,0.9,0.17
3643,0.0,2370.08,0.9,0.03
3644,0.0,4861.88,0.9,0.1
3645,0.0,7593.79,0.9,0.21
3646,0.0,1867.65,0.9,0.05
3647,0.0,2606.42,0.9,0.03
3648,0.0008,4602.36,0.9,3.33
3649,0.0,5372.69,0.9,0.14
3650,0.0,4237.52,0.9,0.06
3651,0.0015,454.34,0.9,0.63
3652,1.0,5168.75,0.9,4651.72
3653,0.0,3974.3,0.9,0.04
3654,0.0,1690.76,0.9,0.03
3655,0.0,3700.84,0.9,0.08
3656,0.0,3892.74,0.9,0.05
3657,0.9999,6993.33,0.9,6293.62
3658,0.0,5670.74,0.9,0.1
3659,0.9999,2928.69,0.9,2635.57
3660,0.01,4778.56,0.9,43.15
3661,0.0,4589.25,0.9,0.06
3662,1e-04,3401.83,0.9,0.3
3663,0.0,4844.5,0.9,0.08
3664,0.0,3381.3,0.9,0.04
3665,0.0,3344.3,0.9,0.04
3666,1e-04,3151.85,0.9,0.22
3667,0.0,3850.93,0.9,0.04
3668,0.0,4357.58,0.9,0.05
3669,0.0,2517.67,0.9,0.02
3670,0.0,3098.13,0.9,0.06
3671,0.0,5669.39,0.9,0.11
3672,0.0,4817.2,0.9,0.09
3673,0.0,7303.2,0.9,0.17
3674,0.0,4069.52,0.9,0.17
3675,0.0,3129.74,0.9,0.08
3676,0.0,2354.71,0.9,0.07
3677,0.0,2980.98,0.9,0.03
3678,0.0,2124.26,0.9,0.03
3679,0.0,3181.89,0.9,0.08
3680,0.0003,4187.3,0.9,0.98
3681,0.0002,5820.56,0.9,0.97
3682,1e-04,3795.6,0.9,0.28
3683,0.0,3718.97,0.9,0.07
3684,1e-04,2614.07,0.9,0.28
3685,0.0,2528.03,0.9,0.03
3686,0.0,3570.85,0.9,0.05
3687,0.0,3187.79,0.9,0.07
3688,0.0,2950.92,0.9,0.11
3689,0.0,3575.02,0.9,0.05
3690,0.0,2718.46,0.9,0.04
3691,0.9624,2815.19,0.9,2438.44
3692,1e-04,4223.14,0.9,0.19
3693,0.9999,4504.92,0.9,4054.21
3694,0.0,5310.17,0.9,0.13
3695,0.0,3808.43,0.9,0.03
3696,0.0,4597.26,0.9,0.06
3697,1e-04,5472.7,0.9,0.37
3698,0.0,5230.52,0.9,0.1
3699,0.0,1575.66,0.9,0.04
3700,0.0,3884.45,0.9,0.04
3701,0.0,3495.22,0.9,0.04
3702,0.9999,4012.57,0.9,3611.06
3703,0.9996,4290.49,0.9,3860.07
3704,0.0,3757.84,0.9,0.07
3705,0.0,4717.36,0.9,0.05
3706,0.9998,2839.99,0.9,2555.45
3707,0.0,3833.87,0.9,0.05
3708,0.0,5001.26,0.9,0.18
3709,0.0,2357.03,0.9,0.03
3710,0.0,3181.19,0.9,0.11
3711,0.9999,5673.66,0.9,5105.91
3712,0.0,3825.85,0.9,0.06
3713,0.9955,2932.46,0.9,2627.46
3714,0.0,3591.42,0.9,0.07
3715,0.0,2031.7,0.9,0.03
3716,0.0,3403.6,0.9,0.06
3717,0.0,4113.05,0.9,0.04
3718,0.0,3448.31,0.9,0.14
3719,1e-04,3514.95,0.9,0.24
3720,1e-04,5424.34,0.9,0.38
3721,0.0,5056.83,0.9,0.08
3722,0.0,4560.85,0.9,0.05
3723,1e-04,3233.24,0.9,0.31
3724,0.0,2841.38,0.9,0.03
3725,0.9992,5055.24,0.9,4546.21
3726,1e-04,4534.74,0.9,0.23
3727,1e-04,4584.28,0.9,0.29
3728,0.0006,4791.41,0.9,2.64
3729,0.0,4236.22,0.9,0.04
3730,0.0,2522.47,0.9,0.02
3731,0.0,4437.64,0.9,0.11
3732,0.0,4989.63,0.9,0.05
3733,0.0,3374.89,0.9,0.06
3734,0.0,3500.84,0.9,0.06
3735,0.0,3121.74,0.9,0.08
3736,0.9999,3777.55,0.9,3399.4
3737,0.0,5145.47,0.9,0.1
3738,1e-04,3814.63,0.9,0.22
3739,0.9999,3206.0,0.9,2885.21
3740,0.9996,3236.78,0.9,2911.87
3741,0.9999,6402.69,0.9,5761.93
3742,1e-04,6140.41,0.9,0.57
3743,0.0,5068.38,0.9,0.06
3744,0.0,3825.62,0.9,0.04
3745,0.0,3596.71,0.9,0.07
3746,0.9998,5453.35,0.9,4907.26
3747,0.0,3241.45,0.9,0.11
3748,0.0008,3203.23,0.9,2.21
3749,0.9999,3138.62,0.9,2824.6
3750,0.0,3146.28,0.9,0.05
3751,0.0,3614.94,0.9,0.06
3752,1e-04,7160.66,0.9,0.37
3753,0.0,6794.26,0.9,0.17
3754,0.9999,3843.94,0.9,3459.22
3755,0.0,4165.17,0.9,0.11
3756,1.0,5498.61,0.9,4948.55
3757,0.0,3421.68,0.9,0.11
3758,0.0,2621.39,0.9,0.04
3759,0.0,3651.21,0.9,0.06
3760,0.0,1558.06,0.9,0.04
3761,0.0759,2444.62,0.9,166.89
3762,0.0,3883.67,0.9,0.05
3763,0.9999,3631.27,0.9,3267.7
3764,0.0,5712.0,0.9,0.16
3765,0.0,2840.49,0.9,0.03
3766,0.0,1297.18,0.9,0.02
3767,0.0335,1549.08,0.9,46.72
3768,0.0,3646.53,0.9,0.03
3769,0.9999,2672.45,0.9,2404.92
3770,0.0,3700.63,0.9,0.04
3771,1.0,5538.4,0.9,4984.32
3772,1.0,4791.64,0.9,4312.28
3773,0.9999,4407.7,0.9,3966.68
3774,1e-04,5979.2,0.9,0.54
3775,0.0,6255.56,0.9,0.28
3776,1.0,4062.56,0.9,3656.12
3777,0.0015,2596.69,0.9,3.44
3778,0.001,4708.18,0.9,4.38
3779,0.9153,189.73,0.9,156.29
3780,1e-04,8011.93,0.9,1.04
3781,0.0,3217.91,0.9,0.03
3782,0.9834,2860.09,0.9,2531.44
3783,0.9999,6177.61,0.9,5559.24
3784,0.1858,4731.85,0.9,791.37
3785,1e-04,3622.89,0.9,0.25
3786,1e-04,8137.56,0.9,0.83
3787,0.0,3607.49,0.9,0.13
3788,0.0174,4461.93,0.9,70.02
3789,0.0,2276.67,0.9,0.08
3790,0.0,5747.06,0.9,0.24
3791,1e-04,4457.93,0.9,0.47
3792,0.0,7358.17,0.9,0.25
3793,0.0,2599.84,0.9,0.09
3794,1e-04,5189.32,0.9,0.62
3795,0.9999,4869.56,0.9,4382.07
3796,0.0,2995.54,0.9,0.03
3797,0.0,2574.02,0.9,0.03
3798,1e-04,6632.83,0.9,0.83
3799,0.0,5346.08,0.9,0.23
3800,1e-04,6227.04,0.9,0.37
3801,0.9998,4151.01,0.9,3735.32
3802,0.0,4051.75,0.9,0.05
3803,0.0,2386.95,0.9,0.03
3804,0.0,6217.1,0.9,0.23
3805,0.0,4631.29,0.9,0.2
3806,0.9999,4123.12,0.9,3710.44
3807,0.0004,3019.55,0.9,1.15
3808,0.0151,6204.83,0.9,84.24
3809,0.0,4783.59,0.9,0.13
3810,0.9999,4220.28,0.9,3798.0
3811,0.0,3363.42,0.9,0.13
3812,0.0,4887.94,0.9,0.07
3813,0.0,3334.42,0.9,0.06
3814,0.0,3346.61,0.9,0.03
3815,0.0004,2927.15,0.9,1.05
3816,1.0,4292.12,0.9,3862.75
3817,0.0,3805.97,0.9,0.04
3818,0.0,4137.72,0.9,0.05
3819,0.0,5437.65,0.9,0.12
3820,0.9999,4141.36,0.9,3726.98
3821,0.0,5171.87,0.9,0.11
3822,0.0,2347.87,0.9,0.02
3823,0.0,2330.74,0.9,0.07
3824,0.0,5023.09,0.9,0.11
3825,0.0,1906.39,0.9,0.02
3826,0.0,3987.21,0.9,0.14
3827,0.0002,2425.85,0.9,0.51
3828,0.0,4494.9,0.9,0.2
3829,0.9999,6350.22,0.9,5714.77
3830,1e-04,4856.7,0.9,0.25
3831,1e-04,3503.51,0.9,0.17
3832,0.0,2676.64,0.9,0.05
3833,0.0,7558.67,0.9,0.16
3834,1e-04,4582.98,0.9,0.5
3835,1e-04,3476.86,0.9,0.21
3836,0.0,3452.54,0.9,0.03
3837,0.0,3465.96,0.9,0.04
3838,0.0,4616.42,0.9,0.12
3839,0.0,3467.79,0.9,0.03
3840,0.0,3175.06,0.9,0.05
3841,0.0,5726.6,0.9,0.13
3842,0.0,3712.26,0.9,0.03
3843,0.0,5247.67,0.9,0.12
3844,0.0,3590.57,0.9,0.08
3845,0.0235,3128.41,0.9,66.23
3846,0.0,2902.43,0.9,0.03
3847,0.0,3932.92,0.9,0.03
3848,0.0,3581.47,0.9,0.03
3849,0.0,4578.14,0.9,0.08
3850,0.9999,2804.38,0.9,2523.61
3851,0.0,3671.99,0.9,0.03
3852,0.0,3484.85,0.9,0.07
3853,0.0,4982.48,0.9,0.18
3854,0.0,4238.47,0.9,0.12
3855,0.0,4208.57,0.9,0.05
3856,0.0002,2222.31,0.9,0.37
3857,0.0,2842.03,0.9,0.04
3858,1e-04,7204.2,0.9,0.72
3859,1e-04,2366.58,0.9,0.12
3860,0.0,3405.33,0.9,0.15
3861,0.0,9453.44,0.9,0.21
3862,0.0,4412.95,0.9,0.05
3863,0.0,5899.99,0.9,0.12
3864,0.0,4694.53,0.9,0.05
3865,0.0,4492.43,0.9,0.15
3866,0.0,3541.99,0.9,0.09
3867,0.0,2325.23,0.9,0.06
3868,0.0,3575.75,0.9,0.14
3869,0.0002,4812.28,0.9,0.86
3870,0.0,2856.91,0.9,0.02
3871,0.0,3092.02,0.9,0.03
3872,0.0006,2705.25,0.9,1.47
3873,1e-04,1728.44,0.9,0.13
3874,0.0,4899.66,0.9,0.07
3875,0.0,4595.29,0.9,0.07
3876,0.0,3871.47,0.9,0.04
3877,0.0,2863.08,0.9,0.02
3878,0.0,2137.03,0.9,0.02
3879,1e-04,6876.14,0.9,0.74
3880,0.0071,6159.16,0.9,39.09
3881,0.0032,3973.77,0.9,11.5
3882,0.0,7631.64,0.9,0.21
3883,0.9787,5052.95,0.9,4450.65
3884,0.0,4533.86,0.9,0.05
3885,0.9999,4436.07,0.9,3992.21
3886,0.0,4742.8,0.9,0.08
3887,0.0,7155.54,0.9,0.18
3888,0.0,6531.39,0.9,0.16
3889,0.9999,6080.42,0.9,5472.08
3890,1e-04,6312.1,0.9,0.31
3891,0.0,5034.74,0.9,0.07
3892,0.0,2951.6,0.9,0.05
3893,1e-04,2552.59,0.9,0.19
3894,1e-04,3919.55,0.9,0.34
3895,0.0,3013.89,0.9,0.04
3896,1e-04,3362.5,0.9,0.24
3897,0.0007,1778.59,0.9,1.15
3898,0.0,2966.92,0.9,0.02
3899,0.0,3539.86,0.9,0.05
3900,0.9999,3095.05,0.9,2785.41
3901,0.0,2473.05,0.9,0.03
3902,0.0,2810.74,0.9,0.03
3903,0.0,4575.25,0.9,0.07
3904,0.0,3099.73,0.9,0.09
3905,1e-04,2181.48,0.9,0.23
3906,1.0,4388.66,0.9,3949.61
3907,0.0,2953.14,0.9,0.1
3908,0.0,5662.21,0.9,0.22
3909,0.0,4593.44,0.9,0.07
3910,0.9999,3076.67,0.9,2768.71
3911,1.0,3709.08,0.9,3338.01
3912,1e-04,2681.0,0.9,0.34
3913,0.0,3645.4,0.9,0.05
3914,0.0,2666.31,0.9,0.08
3915,0.9999,4750.53,0.9,4275.16
3916,0.0,4498.66,0.9,0.05
3917,1.0,3945.92,0.9,3551.18
3918,0.0,5001.71,0.9,0.07
3919,1e-04,2804.55,0.9,0.18
3920,1.0,4464.59,0.9,4017.94
3921,0.0,2929.57,0.9,0.11
3922,0.9997,3287.62,0.9,2957.95
3923,0.0,2729.06,0.9,0.04
3924,0.0,1286.1,0.9,0.02
3925,0.0,3345.27,0.9,0.03
3926,0.0002,7668.23,0.9,1.08
3927,0.9999,4370.62,0.9,3933.2
3928,0.0,5877.54,0.9,0.12
3929,0.0003,3831.27,0.9,0.91
3930,0.0,3531.39,0.9,0.03
3931,0.0,4094.12,0.9,0.05
3932,1e-04,3432.75,0.9,0.17
3933,1e-04,1606.13,0.9,0.08
3934,0.9999,4738.03,0.9,4263.92
3935,1e-04,3615.3,0.9,0.21
3936,0.0,2805.76,0.9,0.04
3937,0.0003,2328.38,0.9,0.6
3938,0.0,2116.11,0.9,0.04
3939,1e-04,7783.47,0.9,0.89
3940,0.0,3869.72,0.9,0.05
3941,0.0,3002.23,0.9,0.05
3942,0.0,3327.66,0.9,0.05
3943,0.9999,4507.2,0.9,4055.97
3944,0.9999,4464.12,0.9,4017.46
3945,0.0,2298.11,0.9,0.02
3946,1e-04,1368.45,0.9,0.12
3947,0.9999,7704.83,0.9,6933.56
3948,0.0,6616.69,0.9,0.13
3949,0.9999,5666.18,0.9,5099.21
3950,0.0,4329.79,0.9,0.05
3951,0.0,5375.09,0.9,0.23
3952,0.0,6434.13,0.9,0.22
3953,1.0,5323.87,0.9,4791.26
3954,0.0,3483.28,0.9,0.04
3955,0.0,2918.83,0.9,0.06
3956,0.0,2309.99,0.9,0.04
3957,0.0,3383.86,0.9,0.02
3958,0.0949,7482.75,0.9,639.4
3959,0.0,4147.79,0.9,0.04
3960,1.0,5531.41,0.9,4978.04
3961,0.0,1773.51,0.9,0.08
3962,0.027,1240.54,0.9,30.12
3963,0.2838,3338.18,0.9,852.78
3964,0.0556,5095.35,0.9,254.76
3965,0.9999,4623.48,0.9,4160.83
3966,0.0,4662.54,0.9,0.07
3967,0.0,2507.92,0.9,0.03
3968,1e-04,3186.99,0.9,0.25
3969,1e-04,5858.04,0.9,0.68
3970,0.0,4404.83,0.9,0.05
3971,0.0679,5998.15,0.9,366.69
3972,0.9573,3939.52,0.9,3394.2
3973,0.0,5352.81,0.9,0.1
3974,0.0003,5722.55,0.9,1.67
3975,0.9999,3628.18,0.9,3265.12
3976,0.0,3940.4,0.9,0.06
3977,0.0,4655.06,0.9,0.05
3978,0.0,3733.47,0.9,0.06
3979,0.9999,5562.13,0.9,5005.62
3980,1e-04,4818.65,0.9,0.4
3981,0.0,3183.89,0.9,0.05
3982,0.002,3203.4,0.9,5.78
3983,1e-04,3764.54,0.9,0.37
3984,0.0,3292.18,0.9,0.06
3985,0.0,3986.67,0.9,0.07
3986,0.0,3225.21,0.9,0.03
3987,0.9997,3384.16,0.9,3044.77
3988,0.9999,2771.45,0.9,2494.1
3989,0.0,6324.36,0.9,0.21
3990,1e-04,2540.94,0.9,0.17
3991,0.0,3324.61,0.9,0.04
3992,0.0,5007.97,0.9,0.09
3993,0.0021,4908.51,0.9,9.11
3994,0.0,4967.01,0.9,0.06
3995,0.0,4326.38,0.9,0.05
3996,0.1071,4163.48,0.9,401.38
3997,0.0,3002.72,0.9,0.02
3998,0.9998,6236.9,0.9,5611.98
3999,0.0,4517.2,0.9,0.06
4000,0.0,3925.54,0.9,0.06
4001,0.0,4222.67,0.9,0.04
4002,0.0,4382.33,0.9,0.05
4003,0.0033,4842.22,0.9,14.54
4004,0.0,4791.5,0.9,0.07
4005,0.0,3722.52,0.9,0.06
4006,1e-04,2233.01,0.9,0.1
4007,0.0,4257.55,0.9,0.04
4008,0.9999,7496.61,0.9,6746.48
4009,0.9999,4574.14,0.9,4116.23
4010,0.9789,3542.46,0.9,3120.95
4011,0.0,4708.41,0.9,0.05
4012,1e-04,2176.68,0.9,0.15
4013,0.0,4538.87,0.9,0.08
4014,0.0,6525.62,0.9,0.15
4015,0.0,5407.28,0.9,0.13
4016,0.0026,5499.78,0.9,12.74
4017,0.0,4905.69,0.9,0.06
4018,0.0,1340.89,0.9,0.03
4019,0.0,5285.73,0.9,0.09
4020,0.0,5172.21,0.9,0.1
4021,0.0,5185.97,0.9,0.07
4022,0.0,6039.38,0.9,0.19
4023,0.9999,4483.69,0.9,4034.85
4024,0.0,4896.43,0.9,0.09
4025,0.0,3525.3,0.9,0.03
4026,0.0,5772.59,0.9,0.14
4027,0.0,4191.4,0.9,0.06
4028,0.0287,4528.75,0.9,117.12
4029,0.0,4965.77,0.9,0.15
4030,0.9999,6825.87,0.9,6142.54
4031,0.092,3390.31,0.9,280.59
4032,0.0,3289.3,0.9,0.04
4033,0.9999,4433.41,0.9,3989.76
4034,0.0032,5567.16,0.9,15.83
4035,1e-04,4583.88,0.9,0.5
4036,0.0,3129.77,0.9,0.04
4037,0.9999,3415.13,0.9,3073.21
4038,0.9999,3783.69,0.9,3405.13
4039,1e-04,2930.04,0.9,0.16
4040,0.9666,6126.36,0.9,5329.65
4041,0.0,3916.88,0.9,0.08
4042,0.0,4877.72,0.9,0.06
4043,0.0002,7089.4,0.9,1.25
4044,0.0,5860.8,0.9,0.15
4045,0.0,1634.38,0.9,0.03
4046,0.9999,4434.6,0.9,3990.83
4047,0.9999,3408.36,0.9,3067.28
4048,0.0,6594.95,0.9,0.13
4049,0.0,3145.44,0.9,0.05
4050,0.0,2144.41,0.9,0.03
4051,0.0005,4179.72,0.9,1.72
4052,0.0,3542.24,0.9,0.03
4053,0.0,4594.55,0.9,0.06
4054,0.0004,5605.38,0.9,2.18
4055,0.0039,3902.37,0.9,13.58
4056,0.0,3280.61,0.9,0.1
4057,1e-04,8495.47,0.9,0.88
4058,0.0,3183.34,0.9,0.03
4059,0.0,3355.45,0.9,0.03
4060,1e-04,6917.72,0.9,0.7
4061,1e-04,2702.65,0.9,0.23
4062,1.0,3917.32,0.9,3525.44
4063,0.0,2777.66,0.9,0.04
4064,0.0,4918.91,0.9,0.09
4065,0.0002,3378.0,0.9,0.48
4066,1e-04,4466.06,0.9,0.27
4067,0.0,4884.84,0.9,0.06
4068,0.0,4814.85,0.9,0.06
4069,0.0,2122.85,0.9,0.04
4070,0.0,2779.44,0.9,0.05
4071,1e-04,3455.3,0.9,0.38
4072,1e-04,4917.03,0.9,0.53
4073,0.9998,6419.92,0.9,5776.67
4074,0.9999,6081.74,0.9,5473.21
4075,0.002,5181.27,0.9,9.51
4076,0.0,3369.77,0.9,0.03
4077,0.0,3590.15,0.9,0.11
4078,0.0015,3355.48,0.9,4.68
4079,0.0,3260.69,0.9,0.05
4080,0.0,4437.72,0.9,0.05
4081,0.0,2862.98,0.9,0.04
4082,0.0,4083.88,0.9,0.06
4083,0.0,3007.73,0.9,0.04
4084,0.0,4056.77,0.9,0.04
4085,0.0,4123.95,0.9,0.1
4086,0.0005,5487.91,0.9,2.63
4087,1e-04,6156.66,0.9,0.57
4088,0.0,3814.02,0.9,0.03
4089,0.0,3297.13,0.9,0.03
4090,0.9994,2943.83,0.9,2647.98
4091,0.9999,3362.44,0.9,3025.99
4092,0.0002,1566.09,0.9,0.22
4093,1e-04,4156.68,0.9,0.2
4094,1e-04,5643.93,0.9,0.37
4095,1e-04,4623.18,0.9,0.3
4096,0.0,4546.68,0.9,0.07
4097,1.0,4690.73,0.9,4221.46
4098,0.0,4539.23,0.9,0.13
4099,1e-04,3628.2,0.9,0.2
4100,1e-04,6177.7,0.9,0.59
4101,0.0103,5028.85,0.9,46.77
4102,0.0,3627.17,0.9,0.03
4103,1e-04,4937.94,0.9,0.48
4104,1e-04,5767.94,0.9,0.39
4105,1e-04,4732.67,0.9,0.33
4106,0.0006,4657.99,0.9,2.5
4107,0.9999,3189.72,0.9,2870.6
4108,0.0,2845.09,0.9,0.04
4109,0.9999,3189.33,0.9,2870.2
4110,0.7606,3076.13,0.9,2105.7
4111,0.0,2411.94,0.9,0.05
4112,0.0,4137.95,0.9,0.05
4113,0.0,3693.13,0.9,0.03
4114,0.9998,3766.0,0.9,3388.78
4115,0.0,2901.22,0.9,0.02
4116,0.0007,3056.21,0.9,1.96
4117,0.0,3323.22,0.9,0.06
4118,0.0,4370.75,0.9,0.04
